9357,4151,4.0,1386288000,2
9497,2712,5.0,1365724800,0
9497,606,5.0,1327449600,0
9497,6176,4.0,1365638400,0
9497,1142,3.0,1365638400,0
9497,971,4.0,1365724800,0
9497,1208,5.0,1365724800,1
9497,1869,5.0,1365638400,2
10486,1654,5.0,1358380800,0
10486,5699,4.0,1370908800,0
10486,873,4.0,1365465600,0
10486,5558,3.0,1357430400,0
10486,3685,5.0,1315699200,0
10486,2454,3.0,1295136000,0
10486,2905,5.0,1357430400,0
10486,6235,5.0,1370908800,0
10486,4807,5.0,1365465600,0
10486,5902,5.0,1365465600,0
10486,2846,5.0,1370908800,0
10486,689,2.0,1294704000,0
10486,2344,5.0,1365465600,1
10486,4287,2.0,1315699200,2
18115,4453,5.0,1390262400,0
18115,3767,1.0,1390262400,0
18115,3794,1.0,1390262400,0
18115,6176,4.0,1390262400,0
18115,2431,5.0,1390262400,1
18115,5455,5.0,1390262400,2
17043,6324,4.0,1359072000,0
17043,6780,4.0,1398470400,0
17043,6650,4.0,1381104000,0
17043,3562,4.0,1285286400,0
17043,6863,4.0,1386115200,0
17043,6366,4.0,1362700800,0
17043,6997,4.0,1398470400,0
17043,6993,5.0,1402272000,0
17043,6274,4.0,1368662400,0
17043,6976,4.0,1393718400,0
17043,6663,4.0,1375574400,0
17043,1790,4.0,1328054400,1
17043,6938,5.0,1405468800,2
6623,5810,4.0,1377043200,0
6623,4210,2.0,1377043200,0
6623,5124,5.0,1366761600,0
6623,1812,5.0,1377043200,1
6623,382,4.0,1377043200,2
14201,1826,5.0,1385424000,0
14201,1066,4.0,1353888000,0
14201,3884,4.0,1335139200,0
14201,4545,5.0,1363564800,0
14201,2320,5.0,1334966400,0
14201,6709,5.0,1392854400,0
14201,5440,4.0,1331078400,0
14201,3482,5.0,1331078400,0
14201,6280,5.0,1385424000,0
14201,5573,3.0,1360800000,0
14201,2656,5.0,1387324800,1
14201,3781,5.0,1309651200,2
2910,1303,5.0,1376956800,0
2910,6032,5.0,1376956800,0
2910,4252,5.0,1376956800,0
2910,266,5.0,1398211200,0
2910,121,5.0,1398211200,0
2910,4364,5.0,1398211200,0
2910,3063,5.0,1376956800,1
2910,256,5.0,1398211200,2
3545,3693,5.0,1358467200,0
3545,166,5.0,1325808000,0
3545,2662,1.0,1325808000,0
3545,4051,5.0,1349913600,1
3545,3442,5.0,1335657600,2
11769,5360,5.0,1366329600,0
11769,2916,5.0,1366329600,0
11769,4289,5.0,1372032000,0
11769,6515,5.0,1366329600,0
11769,1211,5.0,1372032000,0
11769,5629,5.0,1388188800,0
11769,829,5.0,1388188800,0
11769,5705,5.0,1388188800,0
11769,995,5.0,1382659200,0
11769,4839,5.0,1382832000,1
11769,1986,5.0,1366329600,2
4753,444,1.0,1119830400,0
4753,245,2.0,1119830400,0
4753,5786,2.0,1364342400,0
4753,565,5.0,1132704000,0
4753,3205,2.0,1334620800,0
4753,3922,5.0,1347148800,0
4753,2466,1.0,1369440000,0
4753,5719,1.0,1346976000,0
4753,464,4.0,1370131200,0
4753,5948,5.0,1133308800,0
4753,243,1.0,1129593600,0
4753,1070,3.0,1364342400,1
4753,3318,3.0,1271980800,2
3085,641,5.0,1296086400,0
3085,1282,5.0,1242432000,0
3085,869,1.0,1257465600,0
3085,938,3.0,1274832000,0
3085,2031,4.0,1242432000,1
3085,127,2.0,1257465600,2
1136,1077,5.0,1383523200,0
1136,4204,5.0,1380758400,0
1136,2837,5.0,1386201600,0
1136,45,5.0,1364515200,0
1136,6373,5.0,1386201600,0
1136,2105,5.0,1364515200,0
1136,1529,5.0,1372982400,0
1136,4774,4.0,1355270400,0
1136,1432,5.0,1380758400,0
1136,3460,5.0,1364515200,0
1136,3182,5.0,1374537600,0
1136,400,5.0,1383782400,0
1136,4757,5.0,1387324800,1
1136,3585,5.0,1383782400,2
1136,2845,4.0,1381104000,2
8794,2231,4.0,1312070400,0
8794,6653,5.0,1387929600,0
8794,5843,5.0,1375920000,0
8794,3059,5.0,1312329600,0
8794,5450,5.0,1355011200,0
8794,5111,5.0,1391472000,0
8794,553,2.0,1395878400,0
8794,7033,5.0,1400457600,0
8794,771,5.0,1391472000,1
8794,6539,5.0,1391472000,2
9778,5196,5.0,1365120000,0
9778,1632,5.0,1367193600,0
9778,2448,5.0,1367366400,0
9778,2089,5.0,1365120000,1
9778,629,5.0,1365120000,2
17654,2109,4.0,1380931200,0
17654,2510,4.0,1355529600,0
17654,5058,5.0,1355529600,0
17654,6401,5.0,1386288000,1
17654,5090,5.0,1355529600,2
7175,3940,5.0,1386288000,0
7175,4602,5.0,1362614400,0
7175,5432,5.0,1362614400,0
7175,1262,5.0,1362614400,0
7175,5376,4.0,1362614400,1
7175,440,5.0,1362614400,2
12479,1826,5.0,1321315200,0
12479,3675,4.0,1321315200,0
12479,942,5.0,1329955200,0
12479,4696,4.0,1339459200,0
12479,4709,5.0,1329955200,0
12479,3282,5.0,1329955200,0
12479,886,4.0,1310256000,0
12479,4122,5.0,1359936000,0
12479,4657,3.0,1367712000,0
12479,2114,3.0,1321315200,1
12479,6282,5.0,1364342400,2
18197,6283,4.0,1374019200,0
18197,3031,4.0,1360022400,0
18197,2473,5.0,1364428800,0
18197,5365,5.0,1348099200,0
18197,3841,4.0,1361318400,1
18197,4755,4.0,1369699200,2
16836,3049,5.0,1372464000,0
16836,5290,5.0,1372464000,0
16836,1734,5.0,1372464000,0
16836,3050,5.0,1372464000,1
16836,2239,5.0,1372464000,2
2886,3364,3.0,1385942400,0
2886,3698,1.0,1385942400,0
2886,4653,4.0,1385942400,0
2886,120,3.0,1385942400,1
2886,2026,2.0,1305417600,2
14607,2787,2.0,1404864000,0
14607,3688,5.0,1322611200,0
14607,5361,3.0,1404864000,0
14607,4572,5.0,1404864000,1
14607,1133,2.0,1404864000,2
13819,1014,3.0,1287619200,0
13819,2322,4.0,1304640000,0
13819,2326,4.0,1303776000,0
13819,6636,4.0,1403395200,0
13819,4232,5.0,1339113600,0
13819,2410,3.0,1339113600,1
13819,2635,4.0,1303689600,2
13759,1121,5.0,1387843200,0
13759,3361,4.0,1387929600,0
13759,5137,2.0,1380326400,0
13759,1102,1.0,1340064000,0
13759,1008,5.0,1336176000,1
13759,5204,5.0,1338508800,2
15146,4395,3.0,1316476800,0
15146,2610,2.0,1314403200,0
15146,2153,5.0,1314489600,0
15146,2476,4.0,1314403200,0
15146,4116,5.0,1314489600,0
15146,1231,5.0,1314403200,1
15146,1790,4.0,1314403200,2
15370,4590,5.0,1353801600,0
15370,3288,5.0,1353801600,0
15370,1262,5.0,1355788800,0
15370,4589,1.0,1353801600,0
15370,4863,5.0,1356652800,1
15370,3693,3.0,1355011200,2
9868,1105,5.0,1361404800,0
9868,5705,5.0,1361404800,0
9868,4688,5.0,1370822400,0
9868,6252,5.0,1370044800,0
9868,1758,5.0,1370822400,0
9868,938,5.0,1370822400,0
9868,2459,5.0,1369699200,0
9868,3437,5.0,1369699200,0
9868,632,5.0,1361404800,0
9868,1972,4.0,1370044800,1
9868,4375,5.0,1370822400,2
13802,6578,5.0,1398816000,0
13802,5664,2.0,1396656000,0
13802,5152,4.0,1400716800,0
13802,1986,3.0,1397260800,0
13802,4199,5.0,1397001600,0
13802,5802,5.0,1398384000,0
13802,3946,3.0,1398816000,0
13802,5663,4.0,1396828800,0
13802,1011,4.0,1397001600,1
13802,1543,5.0,1400716800,2
15502,2394,5.0,1404950400,0
15502,5529,5.0,1404950400,0
15502,1302,5.0,1404950400,0
15502,5776,4.0,1405036800,1
15502,5585,2.0,1404950400,2
11039,1318,5.0,1296259200,0
11039,744,5.0,1319760000,0
11039,3662,5.0,1296259200,0
11039,938,5.0,1296259200,1
11039,1751,5.0,1296259200,2
837,5772,4.0,1347926400,0
837,4081,5.0,1342483200,0
837,3560,4.0,1343088000,0
837,30,5.0,1348185600,1
837,2720,5.0,1343088000,2
17352,3225,1.0,1390262400,0
17352,4834,4.0,1390262400,0
17352,4836,4.0,1390089600,0
17352,6972,5.0,1392940800,1
17352,1910,5.0,1392940800,2
17649,2106,5.0,1354147200,0
17649,4934,5.0,1354147200,0
17649,5544,5.0,1361145600,0
17649,4935,5.0,1354147200,1
17649,4539,5.0,1355184000,2
2048,1391,3.0,1386115200,0
2048,1711,5.0,1262217600,0
2048,79,5.0,1262217600,0
2048,202,5.0,1262217600,1
2048,430,5.0,1246492800,2
18619,2868,5.0,1360800000,0
18619,2899,5.0,1360886400,0
18619,5517,5.0,1360800000,0
18619,2896,5.0,1360886400,1
18619,4007,5.0,1360886400,2
3944,2840,4.0,1377561600,0
3944,184,4.0,1375315200,0
3944,3412,4.0,1377561600,0
3944,3880,3.0,1377561600,1
3944,6174,3.0,1377561600,2
8709,3930,5.0,1392854400,0
8709,5840,5.0,1392854400,0
8709,1456,5.0,1401494400,0
8709,1649,1.0,1392854400,0
8709,2248,3.0,1401494400,0
8709,1412,1.0,1392854400,0
8709,6598,4.0,1401494400,0
8709,550,3.0,1401494400,0
8709,1102,3.0,1392854400,1
8709,545,4.0,1392854400,2
18367,6064,5.0,1401235200,0
18367,5665,5.0,1394236800,0
18367,2828,5.0,1394236800,0
18367,5851,5.0,1398470400,0
18367,6687,4.0,1395705600,0
18367,2627,4.0,1398470400,1
18367,4297,5.0,1394841600,2
5270,282,5.0,1207353600,0
5270,919,5.0,1204243200,0
5270,2275,5.0,1297468800,0
5270,669,5.0,1211673600,1
5270,785,5.0,1211673600,2
4430,201,3.0,1355184000,0
4430,741,5.0,1355184000,0
4430,1431,5.0,1355184000,0
4430,2718,5.0,1274140800,0
4430,1043,3.0,1355184000,0
4430,419,5.0,1355184000,1
4430,322,2.0,1274140800,2
15576,1316,2.0,1392681600,0
15576,5698,2.0,1392681600,0
15576,3098,1.0,1392681600,0
15576,5421,1.0,1392681600,0
15576,5761,3.0,1392681600,0
15576,4155,5.0,1392681600,0
15576,5960,1.0,1392681600,1
15576,1933,5.0,1392681600,2
18405,3020,4.0,1314835200,0
18405,3059,4.0,1307145600,0
18405,2667,4.0,1317945600,0
18405,2764,3.0,1314835200,1
18405,5163,5.0,1329436800,2
14992,5808,5.0,1405296000,0
14992,4445,5.0,1397260800,0
14992,1201,5.0,1397260800,0
14992,1218,5.0,1385769600,0
14992,4382,2.0,1385337600,0
14992,5195,5.0,1403740800,1
14992,6034,4.0,1397260800,2
13438,3058,5.0,1396742400,0
13438,1864,5.0,1367971200,0
13438,5131,3.0,1396742400,0
13438,978,3.0,1396742400,0
13438,997,1.0,1396742400,0
13438,3037,2.0,1391558400,1
13438,1857,4.0,1396742400,2
14934,1196,3.0,1369785600,0
14934,5455,5.0,1369785600,0
14934,3364,5.0,1369785600,0
14934,4382,5.0,1369785600,0
14934,5158,5.0,1369785600,0
14934,3534,5.0,1369785600,1
14934,4854,5.0,1369785600,2
6477,369,5.0,1385942400,0
6477,2368,5.0,1391385600,0
6477,698,5.0,1393632000,0
6477,1790,2.0,1264550400,0
6477,2275,5.0,1301270400,1
6477,2385,5.0,1290124800,2
11755,1626,3.0,1389052800,0
11755,2239,4.0,1389052800,0
11755,2839,5.0,1389052800,0
11755,825,5.0,1389052800,0
11755,2276,5.0,1389052800,1
11755,3956,5.0,1389052800,2
2898,3226,5.0,1327190400,0
2898,2384,5.0,1322006400,0
2898,691,3.0,1326326400,0
2898,120,5.0,1314144000,1
2898,1840,5.0,1317254400,2
15444,1393,5.0,1313712000,0
15444,3059,5.0,1316995200,0
15444,4207,1.0,1316995200,0
15444,3386,5.0,1313712000,0
15444,1283,5.0,1313712000,0
15444,3585,2.0,1355270400,0
15444,1282,5.0,1316995200,1
15444,3963,5.0,1316995200,2
11605,5086,5.0,1395964800,0
11605,3854,5.0,1393545600,0
11605,5085,5.0,1393545600,0
11605,1640,5.0,1393545600,1
11605,801,5.0,1392940800,2
5302,5928,4.0,1370822400,0
5302,282,3.0,1370822400,0
5302,5455,5.0,1391040000,0
5302,1854,4.0,1391040000,1
5302,4228,2.0,1391040000,2
826,2040,1.0,1358985600,0
826,626,5.0,1347408000,0
826,3558,1.0,1347408000,0
826,879,2.0,1347408000,0
826,5492,3.0,1358985600,0
826,30,5.0,1347408000,0
826,3895,5.0,1347408000,0
826,5872,5.0,1358985600,0
826,4676,5.0,1347408000,1
826,1096,5.0,1369008000,2
14634,1664,4.0,1380585600,0
14634,4520,4.0,1380585600,0
14634,2089,5.0,1380585600,0
14634,1134,3.0,1378598400,0
14634,3364,2.0,1380585600,0
14634,2459,4.0,1378598400,1
14634,5529,5.0,1378598400,2
2841,458,5.0,1353369600,0
2841,5542,4.0,1353369600,0
2841,6821,5.0,1386115200,0
2841,6407,5.0,1366070400,0
2841,119,5.0,1357084800,0
2841,1790,5.0,1360195200,0
2841,5414,4.0,1343347200,0
2841,6322,5.0,1365897600,0
2841,6443,4.0,1367193600,0
2841,5786,5.0,1358294400,0
2841,5284,3.0,1343347200,0
2841,6366,4.0,1366070400,0
2841,2241,5.0,1342569600,0
2841,457,5.0,1342483200,1
2841,4941,5.0,1316217600,2
2841,3083,4.0,1282176000,2
15820,4602,4.0,1350777600,0
15820,5728,5.0,1384992000,0
15820,5276,5.0,1386460800,0
15820,3277,3.0,1386460800,0
15820,3459,4.0,1386460800,0
15820,5375,5.0,1386460800,0
15820,6035,5.0,1386460800,0
15820,1401,4.0,1350777600,0
15820,6214,5.0,1384041600,1
15820,6100,5.0,1386460800,2
1634,59,3.0,1330819200,0
1634,541,2.0,1315440000,0
1634,589,2.0,1315440000,0
1634,2432,4.0,1315440000,0
1634,6452,2.0,1315008000,0
1634,2385,5.0,1311379200,1
1634,1926,4.0,1298419200,2
2552,1045,1.0,1268438400,0
2552,5948,5.0,1250899200,0
2552,100,3.0,1253491200,0
2552,2432,4.0,1280102400,1
2552,2645,1.0,1279584000,2
7379,3542,4.0,1365379200,0
7379,5137,5.0,1365379200,0
7379,4007,5.0,1365292800,0
7379,3193,5.0,1365292800,0
7379,5815,3.0,1365292800,0
7379,1934,5.0,1365292800,1
7379,454,5.0,1365292800,2
2887,3931,5.0,1391472000,0
2887,4897,4.0,1362441600,0
2887,481,5.0,1362441600,0
2887,120,5.0,1362441600,0
2887,2322,5.0,1362441600,1
2887,5319,4.0,1362441600,2
8618,6134,5.0,1385424000,0
8618,1711,2.0,1286409600,0
8618,1432,5.0,1299801600,0
8618,3219,4.0,1286150400,0
8618,2797,2.0,1286150400,0
8618,892,4.0,1385424000,0
8618,1177,2.0,1293062400,0
8618,1203,5.0,1286150400,0
8618,538,4.0,1315958400,0
8618,1814,4.0,1315958400,0
8618,3043,5.0,1286150400,0
8618,2444,1.0,1295395200,0
8618,2677,5.0,1300147200,0
8618,2094,4.0,1332028800,0
8618,3395,3.0,1355443200,0
8618,1886,5.0,1306195200,0
8618,883,3.0,1295049600,1
8618,4020,3.0,1297728000,2
8618,1046,5.0,1288742400,2
55,92,5.0,1045094400,0
55,42,5.0,1045094400,0
55,74,4.0,1045094400,0
55,2,4.0,1010188800,1
55,76,5.0,1045094400,2
19382,6979,5.0,1395878400,0
19382,5542,5.0,1353456000,0
19382,6575,5.0,1385856000,0
19382,6894,5.0,1385856000,0
19382,6737,5.0,1377043200,1
19382,6661,5.0,1377043200,2
6688,5637,4.0,1385164800,0
6688,394,3.0,1385164800,0
6688,2950,5.0,1385164800,0
6688,1050,5.0,1385164800,0
6688,6819,5.0,1395619200,0
6688,5247,4.0,1385164800,0
6688,805,3.0,1385164800,0
6688,1541,1.0,1395619200,0
6688,3460,5.0,1385164800,1
6688,513,4.0,1385164800,2
12582,973,5.0,1351900800,0
12582,2867,3.0,1391990400,0
12582,1744,5.0,1353974400,0
12582,900,5.0,1353110400,0
12582,3404,4.0,1352332800,0
12582,2149,4.0,1353888000,0
12582,4846,3.0,1353110400,0
12582,6106,5.0,1353974400,0
12582,2629,3.0,1352332800,1
12582,3762,3.0,1353888000,2
5565,5098,5.0,1357689600,0
5565,6345,2.0,1384646400,0
5565,1528,5.0,1357689600,0
5565,303,5.0,1374624000,0
5565,5978,4.0,1357689600,0
5565,2368,4.0,1384646400,1
5565,2167,5.0,1360195200,2
11897,2665,5.0,1393804800,0
11897,831,5.0,1393804800,0
11897,2908,3.0,1393804800,0
11897,2673,3.0,1386720000,0
11897,1587,5.0,1393804800,1
11897,1814,5.0,1386720000,2
13384,5811,5.0,1381708800,0
13384,6439,5.0,1381708800,0
13384,1016,5.0,1381708800,0
13384,5885,5.0,1381708800,0
13384,971,5.0,1381708800,0
13384,4908,5.0,1381708800,1
13384,6544,5.0,1381708800,2
4775,1981,5.0,1366156800,0
4775,5929,5.0,1366156800,0
4775,244,4.0,1312934400,0
4775,495,5.0,1366156800,1
4775,2105,5.0,1312934400,2
13920,1797,2.0,1301270400,0
13920,3025,4.0,1299888000,0
13920,2857,4.0,1299888000,0
13920,3232,4.0,1299801600,0
13920,3023,4.0,1299888000,1
13920,1036,5.0,1299888000,2
2385,5014,5.0,1376438400,0
2385,4876,2.0,1376697600,0
2385,486,3.0,1376438400,0
2385,1062,4.0,1376352000,0
2385,4919,3.0,1376956800,0
2385,3767,5.0,1379635200,0
2385,2160,5.0,1376265600,0
2385,4983,4.0,1376438400,0
2385,2250,5.0,1376697600,0
2385,2165,5.0,1376265600,0
2385,4192,5.0,1376265600,0
2385,6119,3.0,1376265600,0
2385,3470,3.0,1376265600,0
2385,1898,5.0,1376265600,0
2385,1516,5.0,1376697600,0
2385,3259,5.0,1376697600,0
2385,4946,5.0,1376438400,0
2385,3505,3.0,1376697600,0
2385,89,2.0,1376697600,0
2385,1171,5.0,1376265600,0
2385,3523,5.0,1376956800,0
2385,4197,5.0,1376784000,0
2385,4617,5.0,1378080000,0
2385,3487,5.0,1376697600,0
2385,5616,5.0,1376352000,0
2385,5241,4.0,1376697600,1
2385,4252,5.0,1376697600,1
2385,4191,4.0,1376265600,1
2385,3760,5.0,1376352000,2
2385,3260,5.0,1376697600,2
2385,4872,5.0,1377388800,2
9054,5534,3.0,1371686400,0
9054,566,4.0,1371686400,0
9054,3862,2.0,1361491200,0
9054,3890,4.0,1371686400,0
9054,3295,4.0,1371686400,0
9054,1469,4.0,1371686400,0
9054,5842,3.0,1371686400,0
9054,993,4.0,1371686400,1
9054,2619,5.0,1371686400,2
16946,4800,5.0,1379030400,0
16946,3465,5.0,1379030400,0
16946,2975,5.0,1379030400,0
16946,1758,5.0,1352764800,1
16946,2761,5.0,1398643200,2
163,9,5.0,1118966400,0
163,185,5.0,1118966400,0
163,203,2.0,1118966400,0
163,79,1.0,1118966400,1
163,419,4.0,1118966400,2
940,501,4.0,1328400000,0
940,3812,5.0,1320883200,0
940,32,5.0,1284940800,0
940,355,4.0,1320883200,0
940,790,5.0,1299369600,1
940,402,5.0,1320883200,2
6064,3219,2.0,1365552000,0
6064,5933,5.0,1391644800,0
6064,4104,1.0,1360800000,0
6064,3895,3.0,1371168000,0
6064,333,5.0,1362096000,0
6064,4088,5.0,1371168000,0
6064,1134,3.0,1353456000,1
6064,5313,5.0,1371168000,2
2950,124,3.0,1398556800,0
2950,2611,5.0,1398297600,0
2950,3355,3.0,1404518400,0
2950,1754,5.0,1404518400,0
2950,5885,4.0,1398556800,0
2950,244,4.0,1398297600,0
2950,2701,5.0,1398556800,0
2950,3956,5.0,1398297600,1
2950,834,5.0,1404518400,2
5440,5834,4.0,1349136000,0
5440,5519,5.0,1349136000,0
5440,3950,2.0,1289865600,0
5440,5265,4.0,1349136000,0
5440,332,5.0,1317513600,0
5440,4476,4.0,1317513600,0
5440,5633,4.0,1373587200,1
5440,303,4.0,1153008000,2
6862,402,5.0,1348185600,0
6862,3010,3.0,1325030400,0
6862,3593,5.0,1328572800,0
6862,3358,5.0,1316649600,0
6862,4949,5.0,1329350400,0
6862,3798,5.0,1319587200,0
6862,2617,3.0,1264032000,0
6862,2961,5.0,1326931200,0
6862,3837,4.0,1335312000,0
6862,411,4.0,1335312000,0
6862,3842,4.0,1328227200,0
6862,1509,5.0,1301270400,1
6862,4316,4.0,1330214400,2
3413,4935,5.0,1372896000,0
3413,4155,4.0,1361318400,0
3413,3745,5.0,1361318400,0
3413,674,4.0,1361318400,0
3413,3262,5.0,1352246400,0
3413,4255,3.0,1372896000,0
3413,151,5.0,1372896000,1
3413,1439,3.0,1343001600,2
8293,3047,5.0,1403568000,0
8293,1515,5.0,1403222400,0
8293,6126,5.0,1402272000,0
8293,4692,2.0,1377043200,0
8293,3250,5.0,1403481600,0
8293,3380,4.0,1367452800,0
8293,6538,5.0,1403222400,0
8293,513,5.0,1402272000,1
8293,2015,5.0,1398211200,2
7514,1394,5.0,1273363200,0
7514,2622,4.0,1273276800,0
7514,1115,4.0,1278633600,0
7514,839,4.0,1278633600,0
7514,4626,4.0,1350000000,0
7514,3028,4.0,1292716800,0
7514,485,3.0,1278633600,0
7514,458,3.0,1334793600,0
7514,594,5.0,1273363200,0
7514,566,4.0,1278633600,0
7514,1302,4.0,1273276800,0
7514,4890,4.0,1336262400,0
7514,5031,4.0,1330732800,1
7514,898,4.0,1315526400,2
1279,6232,5.0,1396569600,0
1279,2833,5.0,1355011200,0
1279,4139,5.0,1359504000,0
1279,5215,5.0,1355011200,0
1279,6288,4.0,1359244800,0
1279,2468,5.0,1355011200,0
1279,51,5.0,1311206400,0
1279,3579,5.0,1337817600,1
1279,4109,5.0,1388102400,2
7058,421,5.0,1331510400,0
7058,1337,5.0,1331510400,0
7058,3629,5.0,1331078400,0
7058,1431,5.0,1331510400,1
7058,3043,3.0,1331078400,2
18624,4344,4.0,1378684800,0
18624,2873,2.0,1378684800,0
18624,6374,1.0,1392681600,0
18624,5589,5.0,1378684800,1
18624,4453,3.0,1378684800,2
1274,1820,1.0,1363046400,0
1274,303,5.0,1388620800,0
1274,94,4.0,1388620800,0
1274,51,4.0,1388620800,0
1274,3362,4.0,1363046400,1
1274,5777,2.0,1390953600,2
7039,678,3.0,1245024000,0
7039,5639,5.0,1404777600,0
7039,959,4.0,1243123200,0
7039,419,5.0,1247011200,0
7039,2733,4.0,1320278400,1
7039,1076,5.0,1213401600,2
11421,3591,5.0,1362182400,0
11421,779,1.0,1375056000,0
11421,5195,5.0,1375056000,0
11421,2194,5.0,1375056000,0
11421,6394,1.0,1390003200,1
11421,6359,5.0,1397865600,2
2656,2114,5.0,1331856000,0
2656,1621,3.0,1334707200,0
